Ord,PK_VISITAS,FECHA,year,loc,specie,n,dis,desp
32281,729,04/25/2011,2011,CAM,Aegithalos caudatus,1,1781,5
32282,729,04/25/2011,2011,CAM,Aegithalos caudatus,2,1640,5
32773,726,03/22/2011,2011,CAM,Aegithalos caudatus,2,870,5
32778,726,03/22/2011,2011,CAM,Aegithalos caudatus,2,1902,15
32793,726,03/22/2011,2011,CAM,Aegithalos caudatus,2,2024,25
32968,549,02/10/2011,2011,CAN,Aegithalos caudatus,1,321,5
32969,549,02/10/2011,2011,CAN,Aegithalos caudatus,4,1610,5
33158,532,12/27/2010,2010,GEN,Aegithalos caudatus,6,2300,5
33279,534,12/04/2010,2010,CAN,Aegithalos caudatus,3,725,25
33330,531,11/26/2010,2010,GEN,Aegithalos caudatus,3,585,15
33342,531,11/26/2010,2010,GEN,Aegithalos caudatus,2,910,15
33364,527,11/12/2010,2010,DIL,Aegithalos caudatus,5,1200,15
33409,525,11/04/2010,2010,DIL,Aegithalos caudatus,2,980,15
33422,525,11/04/2010,2010,DIL,Aegithalos caudatus,1,365,15
33903,510,09/16/2010,2010,CAM,Aegithalos caudatus,2,1900,25
33911,510,09/16/2010,2010,CAM,Aegithalos caudatus,2,4,5
33933,510,09/16/2010,2010,CAM,Aegithalos caudatus,2,2111,5
34101,721,08/25/2010,2010,CAM,Aegithalos caudatus,1,2208,25
34120,721,08/25/2010,2010,CAM,Aegithalos caudatus,1,2300,25
34150,496,08/24/2010,2010,GEN,Aegithalos caudatus,2,1600,5
34271,719,08/20/2010,2010,DIL,Aegithalos caudatus,1,1150,15
34771,490,07/12/2010,2010,CAM,Aegithalos caudatus,1,702,15
34774,490,07/12/2010,2010,CAM,Aegithalos caudatus,1,801,15
34795,490,07/12/2010,2010,CAM,Aegithalos caudatus,1,1702,15
34803,490,07/12/2010,2010,CAM,Aegithalos caudatus,1,2104,5
35063,478,06/23/2010,2010,CAM,Aegithalos caudatus,2,130,25
35082,478,06/23/2010,2010,CAM,Aegithalos caudatus,2,895,5
35100,478,06/23/2010,2010,CAM,Aegithalos caudatus,1,1587,5
35112,478,06/23/2010,2010,CAM,Aegithalos caudatus,2,1955,5
35114,478,06/23/2010,2010,CAM,Aegithalos caudatus,2,2132,15
35298,470,06/14/2010,2010,DIL,Aegithalos caudatus,1,1530,5
35770,466,05/18/2010,2010,CAM,Aegithalos caudatus,3,102,15
35787,466,05/18/2010,2010,CAM,Aegithalos caudatus,3,468,5
35799,466,05/18/2010,2010,CAM,Aegithalos caudatus,2,783,15
36097,445,04/21/2010,2010,CAM,Aegithalos caudatus,2,80,15
36161,445,04/21/2010,2010,CAM,Aegithalos caudatus,1,2000,5
36162,445,04/21/2010,2010,CAM,Aegithalos caudatus,1,2120,15
36164,445,04/21/2010,2010,CAM,Aegithalos caudatus,1,2230,15
36186,447,04/20/2010,2010,DIL,Aegithalos caudatus,1,1170,45
36202,447,04/20/2010,2010,DIL,Aegithalos caudatus,2,1770,5
36302,449,04/18/2010,2010,GEN,Aegithalos caudatus,2,256,5
36326,449,04/18/2010,2010,GEN,Aegithalos caudatus,1,1200,25
36528,435,03/11/2010,2010,GEN,Aegithalos caudatus,4,1720,15
36539,438,03/10/2010,2010,DIL,Aegithalos caudatus,1,137,15
36551,438,03/10/2010,2010,DIL,Aegithalos caudatus,1,1030,35
37360,359,09/24/2009,2009,CAM,Aegithalos caudatus,2,60,5
37392,359,09/24/2009,2009,CAM,Aegithalos caudatus,1,2250,25
37393,359,09/24/2009,2009,CAM,Aegithalos caudatus,1,2270,5
37482,369,09/22/2009,2009,GEN,Aegithalos caudatus,15,471,5
38031,334,07/27/2009,2009,CAM,Aegithalos caudatus,8,1750,0
38404,327,06/27/2009,2009,DIL,Aegithalos caudatus,1,118,5
38418,327,06/27/2009,2009,DIL,Aegithalos caudatus,4,1180,5
39028,301,05/13/2009,2009,GEN,Aegithalos caudatus,4,2120,15
39323,293,04/20/2009,2009,CAN,Aegithalos caudatus,2,185,15
39389,294,04/20/2009,2009,DIL,Aegithalos caudatus,1,722,0
39409,294,04/20/2009,2009,DIL,Aegithalos caudatus,4,1290,25
39433,284,04/14/2009,2009,CAM,Aegithalos caudatus,2,140,5
39461,284,04/14/2009,2009,CAM,Aegithalos caudatus,2,1540,5
39676,288,04/02/2009,2009,GEN,Aegithalos caudatus,2,2210,5
39699,283,04/01/2009,2009,CAM,Aegithalos caudatus,1,1340,5
39704,283,04/01/2009,2009,CAM,Aegithalos caudatus,1,2210,5
39789,274,03/17/2009,2009,CAN,Aegithalos caudatus,1,1300,5
39887,276,03/16/2009,2009,CAM,Aegithalos caudatus,2,2100,5
39888,276,03/16/2009,2009,CAM,Aegithalos caudatus,1,2270,5
40044,270,02/23/2009,2009,CAM,Aegithalos caudatus,1,80,5
40046,270,02/23/2009,2009,CAM,Aegithalos caudatus,1,110,15
40084,270,02/23/2009,2009,CAM,Aegithalos caudatus,4,2080,5
40085,270,02/23/2009,2009,CAM,Aegithalos caudatus,2,2330,5
40086,270,02/23/2009,2009,CAM,Aegithalos caudatus,1,2380,5
40171,269,02/09/2009,2009,CAM,Aegithalos caudatus,5,125,5
40278,254,01/28/2009,2009,GEN,Aegithalos caudatus,2,602,5
40377,248,12/24/2008,2008,CAN,Aegithalos caudatus,2,1580,15
40385,248,12/24/2008,2008,CAN,Aegithalos caudatus,5,2230,25
40407,250,12/12/2008,2008,GEN,Aegithalos caudatus,5,1180,25
40430,207,12/10/2008,2008,CAM,Aegithalos caudatus,4,165,15
40443,247,12/10/2008,2008,CAN,Aegithalos caudatus,6,89,5
40447,247,12/10/2008,2008,CAN,Aegithalos caudatus,2,172,15
40472,247,12/10/2008,2008,CAN,Aegithalos caudatus,4,2240,5
40474,247,12/10/2008,2008,CAN,Aegithalos caudatus,2,2280,5
40593,199,11/19/2008,2008,CAM,Aegithalos caudatus,2,650,5
40606,199,11/19/2008,2008,CAM,Aegithalos caudatus,7,1670,5
40627,246,11/18/2008,2008,DIL,Aegithalos caudatus,2,340,5
40629,246,11/18/2008,2008,DIL,Aegithalos caudatus,2,467,25
40642,246,11/18/2008,2008,DIL,Aegithalos caudatus,5,860,5
40643,246,11/18/2008,2008,DIL,Aegithalos caudatus,1,935,5
40772,198,11/09/2008,2008,CAM,Aegithalos caudatus,3,1840,15
40775,198,11/09/2008,2008,CAM,Aegithalos caudatus,5,2370,5
40779,241,11/06/2008,2008,CAN,Aegithalos caudatus,4,130,25
40838,245,11/03/2008,2008,DIL,Aegithalos caudatus,2,384,15
40921,180,10/29/2008,2008,CAM,Aegithalos caudatus,2,1590,5
41103,228,10/17/2008,2008,CAN,Aegithalos caudatus,0,2380,35
41141,185,10/08/2008,2008,DIL,Aegithalos caudatus,1,100,5
41148,185,10/08/2008,2008,DIL,Aegithalos caudatus,1,890,15
41175,191,10/08/2008,2008,GEN,Aegithalos caudatus,1,1600,5
41187,191,10/08/2008,2008,GEN,Aegithalos caudatus,3,2330,5
41254,183,10/07/2008,2008,CAM,Aegithalos caudatus,2,290,5
41255,183,10/07/2008,2008,CAM,Aegithalos caudatus,1,320,5
41256,183,10/07/2008,2008,CAM,Aegithalos caudatus,2,430,15
41466,173,09/19/2008,2008,CAM,Aegithalos caudatus,1,140,5
41749,162,08/20/2008,2008,CAM,Aegithalos caudatus,2,130,5
41776,162,08/20/2008,2008,CAM,Aegithalos caudatus,4,2090,15
42438,142,07/01/2008,2008,CAM,Aegithalos caudatus,10,120,5
42446,142,07/01/2008,2008,CAM,Aegithalos caudatus,2,770,5
42466,142,07/01/2008,2008,CAM,Aegithalos caudatus,3,2020,5
42889,125,06/16/2008,2008,GEN,Aegithalos caudatus,2,2240,15
42891,125,06/16/2008,2008,GEN,Aegithalos caudatus,3,2250,5
43066,128,06/10/2008,2008,DIL,Aegithalos caudatus,3,1170,5
43075,128,06/10/2008,2008,DIL,Aegithalos caudatus,2,1400,5
43084,128,06/10/2008,2008,DIL,Aegithalos caudatus,1,1900,5
43089,128,06/10/2008,2008,DIL,Aegithalos caudatus,3,1930,5
43504,118,06/03/2008,2008,CAM,Aegithalos caudatus,3,1670,5
43546,98,05/28/2008,2008,DIL,Aegithalos caudatus,3,370,15
43750,94,05/21/2008,2008,CAN,Aegithalos caudatus,2,300,5
43759,94,05/21/2008,2008,CAN,Aegithalos caudatus,1,430,5
44112,99,05/13/2008,2008,GEN,Aegithalos caudatus,1,1730,5
44174,97,05/12/2008,2008,DIL,Aegithalos caudatus,1,1210,15
44182,97,05/12/2008,2008,DIL,Aegithalos caudatus,1,1360,5
44184,97,05/12/2008,2008,DIL,Aegithalos caudatus,1,1390,5
44222,93,05/07/2008,2008,CAN,Aegithalos caudatus,1,315,5
44289,93,05/07/2008,2008,CAN,Aegithalos caudatus,2,2280,5
44480,90,04/25/2008,2008,DIL,Aegithalos caudatus,2,510,5
44526,90,04/25/2008,2008,DIL,Aegithalos caudatus,1,1340,5
44540,90,04/25/2008,2008,DIL,Aegithalos caudatus,1,1940,25
44769,89,04/15/2008,2008,DIL,Aegithalos caudatus,1,160,5
44773,89,04/15/2008,2008,DIL,Aegithalos caudatus,1,290,15
44804,89,04/15/2008,2008,DIL,Aegithalos caudatus,2,980,15
44888,71,04/15/2008,2008,CAM,Aegithalos caudatus,2,2050,5
45199,52,03/26/2008,2008,GEN,Aegithalos caudatus,1,95,5
45205,52,03/26/2008,2008,GEN,Aegithalos caudatus,1,170,5
45226,52,03/26/2008,2008,GEN,Aegithalos caudatus,3,1620,15
45312,44,03/25/2008,2008,CAM,Aegithalos caudatus,1,1570,5
45367,58,03/14/2008,2008,DIL,Aegithalos caudatus,2,185,5
45405,58,03/14/2008,2008,DIL,Aegithalos caudatus,2,2090,5
45454,51,03/13/2008,2008,GEN,Aegithalos caudatus,2,550,5
45462,51,03/13/2008,2008,GEN,Aegithalos caudatus,2,1220,5
45596,54,03/11/2008,2008,CAN,Aegithalos caudatus,1,380,5
45597,54,03/11/2008,2008,CAN,Aegithalos caudatus,1,495,5
45681,53,03/05/2008,2008,CAN,Aegithalos caudatus,2,1022,15
45744,57,03/03/2008,2008,DIL,Aegithalos caudatus,3,115,5
45757,57,03/03/2008,2008,DIL,Aegithalos caudatus,1,460,15
45771,57,03/03/2008,2008,DIL,Aegithalos caudatus,2,950,5
36941,418,11/09/2009,2009,CAN,Alauda arvensis,2,1300,35
41068,228,10/17/2008,2008,CAN,Alauda arvensis,1,322,45
41086,228,10/17/2008,2008,CAN,Alauda arvensis,1,1080,35
41095,228,10/17/2008,2008,CAN,Alauda arvensis,0,1630,5
41098,228,10/17/2008,2008,CAN,Alauda arvensis,0,1800,5
41167,191,10/08/2008,2008,GEN,Alauda arvensis,2,957,5
41584,176,09/12/2008,2008,GEN,Alauda arvensis,4,939,5
42895,125,06/16/2008,2008,GEN,Alauda arvensis,2,2350,5
42896,125,06/16/2008,2008,GEN,Alauda arvensis,1,2360,5
45449,51,03/13/2008,2008,GEN,Alauda arvensis,1,160,5
45604,54,03/11/2008,2008,CAN,Alauda arvensis,4,710,15
57,1680,12/18/2019,2019,DIL,Alectoris rufa,3,0,.
128,1696,11/27/2019,2019,DIL,Alectoris rufa,3,0,.
196,1764,10/25/2019,2019,DIL,Alectoris rufa,7,0,.
325,1729,09/26/2019,2019,DIL,Alectoris rufa,3,0,.
413,1749,08/30/2019,2019,GEN,Alectoris rufa,2,0,.
718,1672,06/28/2019,2019,DIL,Alectoris rufa,4,0,.
1051,1741,04/02/2019,2019,DIL,Alectoris rufa,3,0,.
1102,1726,03/19/2019,2019,CAM,Alectoris rufa,3,0,.
1147,1757,03/13/2019,2019,CAN,Alectoris rufa,1,0,.
1166,1727,03/12/2019,2019,DIL,Alectoris rufa,3,0,.
1243,1742,02/14/2019,2019,CAM,Alectoris rufa,7,0,.
1320,1745,01/18/2019,2019,DIL,Alectoris rufa,14,0,.
1444,1537,12/18/2018,2018,DIL,Alectoris rufa,2,2033,10
1639,1571,11/15/2018,2018,CAM,Alectoris rufa,9,1173,10
1799,1569,10/23/2018,2018,CAM,Alectoris rufa,6,1512,0
2043,1594,09/25/2018,2018,GEN,Alectoris rufa,2,1265,10
2263,1585,08/30/2018,2018,GEN,Alectoris rufa,4,1212,30
2304,1532,08/14/2018,2018,DIL,Alectoris rufa,1,2802,0
2424,1562,08/09/2018,2018,CAM,Alectoris rufa,8,1795,10
2571,1570,07/30/2018,2018,GEN,Alectoris rufa,5,1250,0
2666,1564,07/24/2018,2018,CAM,Alectoris rufa,3,500,10
3027,1574,05/22/2018,2018,GEN,Alectoris rufa,1,1080,10
3291,1531,04/20/2018,2018,DIL,Alectoris rufa,2,2003,10
4725,1441,08/09/2017,2017,DIL,Alectoris rufa,8,0,.
4821,1440,07/26/2017,2017,DIL,Alectoris rufa,2,30,.
5183,1444,06/29/2017,2017,GEN,Alectoris rufa,3,0,.
6043,1413,04/20/2017,2017,DIL,Alectoris rufa,1,1860,20
6458,1492,02/27/2017,2017,DIL,Alectoris rufa,2,2228,30
6679,1506,01/16/2017,2017,GEN,Alectoris rufa,3,1700,0
9586,1341,04/26/2016,2016,DIL,Alectoris rufa,2,2350,5
9761,1336,03/31/2016,2016,DIL,Alectoris rufa,2,2315,20
9957,1278,03/11/2016,2016,GEN,Alectoris rufa,2,1040,15
9973,1278,03/11/2016,2016,GEN,Alectoris rufa,3,996,35
10218,1275,02/24/2016,2016,GEN,Alectoris rufa,1,1460,5
10314,1315,02/04/2016,2016,DIL,Alectoris rufa,2,2112,5
10841,1295,12/04/2015,2015,DIL,Alectoris rufa,1,2230,5
11220,1288,10/27/2015,2015,GEN,Alectoris rufa,2,2010,20
11232,1288,10/27/2015,2015,GEN,Alectoris rufa,4,2100,20
12134,1192,08/19/2015,2015,GEN,Alectoris rufa,3,827,5
12144,1192,08/19/2015,2015,GEN,Alectoris rufa,6,911,5
12384,1250,08/05/2015,2015,CAM,Alectoris rufa,1,2170,.
12864,1249,07/10/2015,2015,CAM,Alectoris rufa,2,2390,25
15142,1245,03/16/2015,2015,CAM,Alectoris rufa,1,1970,25
15425,1244,02/10/2015,2015,CAM,Alectoris rufa,1,2410,25
15802,1084,11/24/2014,2014,CAN,Alectoris rufa,4,1000,25
16638,1061,09/25/2014,2014,DIL,Alectoris rufa,4,1930,5
17121,1121,08/18/2014,2014,CAM,Alectoris rufa,1,2400,25
18059,1029,06/24/2014,2014,GEN,Alectoris rufa,2,1680,35
18736,1021,05/14/2014,2014,DIL,Alectoris rufa,2,1865,5
18791,1021,05/14/2014,2014,DIL,Alectoris rufa,1,2111,25
18938,1055,05/10/2014,2014,CAN,Alectoris rufa,2,887,45
19015,1019,05/08/2014,2014,GEN,Alectoris rufa,2,1320,45
19268,1013,04/14/2014,2014,GEN,Alectoris rufa,2,896,15
19293,1013,04/14/2014,2014,GEN,Alectoris rufa,1,820,45
19859,1116,03/10/2014,2014,CAM,Alectoris rufa,2,840,25
20095,1004,12/05/2013,2013,GEN,Alectoris rufa,1,561,45
20216,1000,11/26/2013,2013,DIL,Alectoris rufa,1,151,25
20501,857,10/21/2013,2013,GEN,Alectoris rufa,7,351,35
20508,873,10/18/2013,2013,CAN,Alectoris rufa,7,1109,5
20654,989,10/10/2013,2013,DIL,Alectoris rufa,2,2110,5
21041,864,09/18/2013,2013,DIL,Alectoris rufa,4,2205,25
21462,871,08/09/2013,2013,CAN,Alectoris rufa,3,415,5
21519,961,08/08/2013,2013,CAM,Alectoris rufa,2,1320,15
22499,861,06/13/2013,2013,DIL,Alectoris rufa,1,1750,5
22511,861,06/13/2013,2013,DIL,Alectoris rufa,1,1900,15
22812,868,05/30/2013,2013,CAN,Alectoris rufa,1,700,25
22824,868,05/30/2013,2013,CAN,Alectoris rufa,1,140,15
22945,860,05/13/2013,2013,DIL,Alectoris rufa,2,1950,45
23636,859,04/19/2013,2013,DIL,Alectoris rufa,1,2239,5
23642,859,04/19/2013,2013,DIL,Alectoris rufa,2,2291,5
24141,956,03/07/2013,2013,CAM,Alectoris rufa,1,860,25
24152,956,03/07/2013,2013,CAM,Alectoris rufa,1,860,15
24645,713,12/11/2012,2012,GEN,Alectoris rufa,4,1400,25
24886,830,11/13/2012,2012,DIL,Alectoris rufa,1,1870,45
24890,830,11/13/2012,2012,DIL,Alectoris rufa,2,2159,5
25315,693,09/24/2012,2012,GEN,Alectoris rufa,6,1850,5
25337,693,09/24/2012,2012,GEN,Alectoris rufa,6,1350,5
25525,695,09/18/2012,2012,DIL,Alectoris rufa,2,2410,25
25950,678,08/06/2012,2012,DIL,Alectoris rufa,3,2158,15
25970,678,08/06/2012,2012,DIL,Alectoris rufa,3,1920,5
25986,678,08/06/2012,2012,DIL,Alectoris rufa,1,1752,15
25987,678,08/06/2012,2012,DIL,Alectoris rufa,5,1557,35
26488,664,07/05/2012,2012,DIL,Alectoris rufa,3,2293,25
27363,641,05/23/2012,2012,DIL,Alectoris rufa,2,587,5
27671,636,05/07/2012,2012,CAN,Alectoris rufa,2,31,25
27926,631,04/23/2012,2012,DIL,Alectoris rufa,2,1987,5
27968,631,04/23/2012,2012,DIL,Alectoris rufa,2,2246,35
27984,631,04/23/2012,2012,DIL,Alectoris rufa,2,2217,35
28236,624,03/26/2012,2012,DIL,Alectoris rufa,1,2219,25
28259,624,03/26/2012,2012,DIL,Alectoris rufa,1,2075,15
28593,614,03/12/2012,2012,GEN,Alectoris rufa,2,1360,15
28684,609,02/22/2012,2012,GEN,Alectoris rufa,3,466,5
28688,609,02/22/2012,2012,GEN,Alectoris rufa,1,1260,5
29127,811,11/29/2011,2011,CAN,Alectoris rufa,3,210,35
29129,811,11/29/2011,2011,CAN,Alectoris rufa,7,730,35
29267,806,11/08/2011,2011,DIL,Alectoris rufa,6,2259,5
29814,797,10/04/2011,2011,DIL,Alectoris rufa,5,2115,15
29840,797,10/04/2011,2011,DIL,Alectoris rufa,4,1915,5
30095,784,09/16/2011,2011,DIL,Alectoris rufa,1,235,25
30102,784,09/16/2011,2011,DIL,Alectoris rufa,1,235,5
30144,784,09/16/2011,2011,DIL,Alectoris rufa,4,1996,5
30145,784,09/16/2011,2011,DIL,Alectoris rufa,5,1840,5
30239,769,08/26/2011,2011,CAM,Alectoris rufa,2,1578,25
30286,568,08/25/2011,2011,GEN,Alectoris rufa,14,1310,5
31771,750,06/06/2011,2011,DIL,Alectoris rufa,2,2151,15
31774,750,06/06/2011,2011,DIL,Alectoris rufa,1,1605,15
32053,736,05/12/2011,2011,CAN,Alectoris rufa,2,950,25
32175,563,05/06/2011,2011,GEN,Alectoris rufa,2,395,5
32540,731,04/14/2011,2011,DIL,Alectoris rufa,2,1600,5
32809,550,03/16/2011,2011,GEN,Alectoris rufa,2,2190,5
32964,712,02/17/2011,2011,GEN,Alectoris rufa,5,875,35
33114,545,01/11/2011,2011,CAN,Alectoris rufa,1,390,15
33322,533,12/02/2010,2010,CAN,Alectoris rufa,2,905,45
33374,527,11/12/2010,2010,DIL,Alectoris rufa,4,2000,5
33431,525,11/04/2010,2010,DIL,Alectoris rufa,4,1115,5
34116,721,08/25/2010,2010,CAM,Alectoris rufa,1,1300,25
34151,496,08/24/2010,2010,GEN,Alectoris rufa,2,1370,15
34607,485,07/22/2010,2010,GEN,Alectoris rufa,3,1110,5
34609,485,07/22/2010,2010,GEN,Alectoris rufa,2,1320,5
34610,485,07/22/2010,2010,GEN,Alectoris rufa,4,1380,5
34784,490,07/12/2010,2010,CAM,Alectoris rufa,1,1163,35
34837,482,07/09/2010,2010,DIL,Alectoris rufa,1,2080,45
35306,470,06/14/2010,2010,DIL,Alectoris rufa,3,2010,5
35337,469,06/09/2010,2010,GEN,Alectoris rufa,2,1300,15
35341,469,06/09/2010,2010,GEN,Alectoris rufa,1,1620,15
35351,469,06/09/2010,2010,GEN,Alectoris rufa,1,2180,5
35608,456,05/25/2010,2010,CAN,Alectoris rufa,2,1150,35
35764,461,05/21/2010,2010,DIL,Alectoris rufa,2,2020,15
36193,447,04/20/2010,2010,DIL,Alectoris rufa,2,1320,5
36201,447,04/20/2010,2010,DIL,Alectoris rufa,2,1750,5
36206,447,04/20/2010,2010,DIL,Alectoris rufa,2,2070,35
36247,448,04/19/2010,2010,CAN,Alectoris rufa,1,181,25
36262,448,04/19/2010,2010,CAN,Alectoris rufa,2,1120,35
36343,449,04/18/2010,2010,GEN,Alectoris rufa,2,1860,5
36519,435,03/11/2010,2010,GEN,Alectoris rufa,1,1060,15
36523,435,03/11/2010,2010,GEN,Alectoris rufa,1,1320,45
36558,438,03/10/2010,2010,DIL,Alectoris rufa,1,2120,15
36624,432,02/10/2010,2010,CAN,Alectoris rufa,1,200,35
36673,429,01/17/2010,2010,CAN,Alectoris rufa,2,1280,5
36785,383,12/01/2009,2009,CAM,Alectoris rufa,2,1120,5
36790,383,12/01/2009,2009,CAM,Alectoris rufa,3,1470,5
36798,383,12/01/2009,2009,CAM,Alectoris rufa,6,2140,15
37087,413,10/23/2009,2009,DIL,Alectoris rufa,4,1380,5
37119,376,10/17/2009,2009,CAM,Alectoris rufa,1,1110,25
37372,359,09/24/2009,2009,CAM,Alectoris rufa,22,1140,45
37571,364,09/17/2009,2009,CAM,Alectoris rufa,2,2340,15
37573,364,09/17/2009,2009,CAM,Alectoris rufa,1,2370,5
37908,392,08/09/2009,2009,DIL,Alectoris rufa,1,1550,5
37909,392,08/09/2009,2009,DIL,Alectoris rufa,2,1770,15
37910,392,08/09/2009,2009,DIL,Alectoris rufa,5,1900,15
38366,320,06/30/2009,2009,CAM,Alectoris rufa,1,1190,15
38828,312,05/22/2009,2009,DIL,Alectoris rufa,2,1680,15
38971,299,05/13/2009,2009,CAM,Alectoris rufa,2,610,5
38998,299,05/13/2009,2009,CAM,Alectoris rufa,2,2100,5
38999,299,05/13/2009,2009,CAM,Alectoris rufa,2,2180,5
39105,316,05/06/2009,2009,CAN,Alectoris rufa,2,134,25
39119,316,05/06/2009,2009,CAN,Alectoris rufa,2,1050,15
39418,294,04/20/2009,2009,DIL,Alectoris rufa,2,1960,25
39456,284,04/14/2009,2009,CAM,Alectoris rufa,1,1400,5
39457,284,04/14/2009,2009,CAM,Alectoris rufa,1,1410,15
39459,284,04/14/2009,2009,CAM,Alectoris rufa,2,1490,5
39680,283,04/01/2009,2009,CAM,Alectoris rufa,1,78,5
39691,283,04/01/2009,2009,CAM,Alectoris rufa,1,799,35
39826,280,03/17/2009,2009,GEN,Alectoris rufa,4,1110,15
39828,280,03/17/2009,2009,GEN,Alectoris rufa,2,1310,5
39848,280,03/17/2009,2009,GEN,Alectoris rufa,2,2390,25
39897,279,03/11/2009,2009,GEN,Alectoris rufa,2,200,15
39908,279,03/11/2009,2009,GEN,Alectoris rufa,2,1400,5
39914,279,03/11/2009,2009,GEN,Alectoris rufa,2,1720,25
39917,279,03/11/2009,2009,GEN,Alectoris rufa,2,2020,5
39958,275,03/10/2009,2009,CAM,Alectoris rufa,1,1080,5
39971,275,03/10/2009,2009,CAM,Alectoris rufa,2,1850,15
40063,270,02/23/2009,2009,CAM,Alectoris rufa,5,1170,5
40183,269,02/09/2009,2009,CAM,Alectoris rufa,5,510,45
40187,269,02/09/2009,2009,CAM,Alectoris rufa,4,740,5
40188,269,02/09/2009,2009,CAM,Alectoris rufa,5,760,5
40191,269,02/09/2009,2009,CAM,Alectoris rufa,26,1000,15
40197,269,02/09/2009,2009,CAM,Alectoris rufa,3,1040,45
40199,269,02/09/2009,2009,CAM,Alectoris rufa,3,1110,5
40203,269,02/09/2009,2009,CAM,Alectoris rufa,2,1150,5
40205,269,02/09/2009,2009,CAM,Alectoris rufa,2,1210,5
40208,269,02/09/2009,2009,CAM,Alectoris rufa,5,1340,5
40210,269,02/09/2009,2009,CAM,Alectoris rufa,4,1430,25
40214,269,02/09/2009,2009,CAM,Alectoris rufa,2,1730,5
40216,269,02/09/2009,2009,CAM,Alectoris rufa,1,1910,5
40290,260,01/27/2009,2009,CAM,Alectoris rufa,6,221,15
40291,260,01/27/2009,2009,CAM,Alectoris rufa,7,502,45
40292,260,01/27/2009,2009,CAM,Alectoris rufa,29,547,25
40298,260,01/27/2009,2009,CAM,Alectoris rufa,8,1000,15
40332,253,01/12/2009,2009,GEN,Alectoris rufa,2,505,15
40355,259,01/07/2009,2009,CAM,Alectoris rufa,7,1180,5
40406,250,12/12/2008,2008,GEN,Alectoris rufa,6,622,15
40409,250,12/12/2008,2008,GEN,Alectoris rufa,5,1440,25
40410,250,12/12/2008,2008,GEN,Alectoris rufa,10,1510,25
40431,207,12/10/2008,2008,CAM,Alectoris rufa,6,1130,45
40463,247,12/10/2008,2008,CAN,Alectoris rufa,3,1920,5
40649,246,11/18/2008,2008,DIL,Alectoris rufa,4,1990,15
40650,246,11/18/2008,2008,DIL,Alectoris rufa,6,2080,5
40895,179,10/29/2008,2008,DIL,Alectoris rufa,2,1260,5
41156,185,10/08/2008,2008,DIL,Alectoris rufa,5,1420,5
41174,191,10/08/2008,2008,GEN,Alectoris rufa,6,1440,5
41270,183,10/07/2008,2008,CAM,Alectoris rufa,1,1120,35
41487,173,09/19/2008,2008,CAM,Alectoris rufa,1,1230,5
41489,173,09/19/2008,2008,CAM,Alectoris rufa,3,1270,5
41596,176,09/12/2008,2008,GEN,Alectoris rufa,8,2110,15
41705,161,08/29/2008,2008,DIL,Alectoris rufa,6,620,5
41760,162,08/20/2008,2008,CAM,Alectoris rufa,2,850,5
41996,164,08/01/2008,2008,GEN,Alectoris rufa,1,2460,45
42403,155,07/02/2008,2008,GEN,Alectoris rufa,2,1700,5
42441,142,07/01/2008,2008,CAM,Alectoris rufa,1,280,5
42443,142,07/01/2008,2008,CAM,Alectoris rufa,1,400,5
42452,142,07/01/2008,2008,CAM,Alectoris rufa,1,950,5
42872,125,06/16/2008,2008,GEN,Alectoris rufa,1,607,45
42913,119,06/16/2008,2008,CAM,Alectoris rufa,1,1000,45
42924,119,06/16/2008,2008,CAM,Alectoris rufa,2,1460,5
43065,128,06/10/2008,2008,DIL,Alectoris rufa,1,1160,5
43077,128,06/10/2008,2008,DIL,Alectoris rufa,2,1510,5
43080,128,06/10/2008,2008,DIL,Alectoris rufa,2,1670,15
43085,128,06/10/2008,2008,DIL,Alectoris rufa,2,1900,5
43263,124,06/05/2008,2008,GEN,Alectoris rufa,1,2120,5
43468,118,06/03/2008,2008,CAM,Alectoris rufa,2,650,5
43480,118,06/03/2008,2008,CAM,Alectoris rufa,2,1150,5
43496,118,06/03/2008,2008,CAM,Alectoris rufa,2,1550,5
43512,118,06/03/2008,2008,CAM,Alectoris rufa,2,2030,5
43569,98,05/28/2008,2008,DIL,Alectoris rufa,2,931,5
43590,98,05/28/2008,2008,DIL,Alectoris rufa,2,1550,5
43592,98,05/28/2008,2008,DIL,Alectoris rufa,1,1630,25
43593,98,05/28/2008,2008,DIL,Alectoris rufa,1,1680,45
43670,108,05/26/2008,2008,CAM,Alectoris rufa,2,320,15
43673,108,05/26/2008,2008,CAM,Alectoris rufa,1,420,5
43679,108,05/26/2008,2008,CAM,Alectoris rufa,2,550,5
43872,100,05/20/2008,2008,GEN,Alectoris rufa,1,480,5
43875,100,05/20/2008,2008,GEN,Alectoris rufa,2,700,5
43879,100,05/20/2008,2008,GEN,Alectoris rufa,2,1040,45
44149,97,05/12/2008,2008,DIL,Alectoris rufa,1,577,5
44187,97,05/12/2008,2008,DIL,Alectoris rufa,1,1390,25
44195,97,05/12/2008,2008,DIL,Alectoris rufa,2,1550,45
44197,97,05/12/2008,2008,DIL,Alectoris rufa,1,1800,45
44242,93,05/07/2008,2008,CAN,Alectoris rufa,2,1190,5
44494,90,04/25/2008,2008,DIL,Alectoris rufa,2,700,5
44512,90,04/25/2008,2008,DIL,Alectoris rufa,2,1070,5
